idFilaPedido;idWebService;idLoja;idCabecPedido;idFilaCliente;empresa;pedidoCliente;pedidoJund;respostaJundPedido;respostaJundEnderecoEntrega;respostaJundItensPedido;respostaJundPedidoSerial;respostaJundConfirmaPagtoPedido;respostaJundRastreamentoPedido;idStatusIntegracao;dataHoraEntradaFila;dataHoraProcessadoPedido;dataHoraProcessadoPedidoSerial;dataHoraProcessadoConfirmaPagtoPedido;ultimaDataHoraRastreamentoPedido;rastreamentoFinalizado;importacaoImeiFinalizada;respostaServiceAtualizacaoPedidoERP;notaFiscal;subId;ultimoStatusRastreamentoPedidoOI;statusSiteIntegracaoAtualizado;reprocessarPedido;ultimoStatusResumidoRastreamentoPedidoOI;engenhariaReversa;pedidoJundDesmembrado;duplicidadeValidada;respostaJundCliente;tipoPagamento;dadosPedidoGravado;importacaoOcorrenciaFinalizada;pedidoJundDesmembradoJaImportado;informacoesValidadas;pedidoLiberadoParaRastreamento;pedidoJundDesmembradoEncontrado;idModoIntegracao;pedidoOiIntegradoSite;chaveUnica;idLojaAntigo;pedidoCancelado
253249;1;19;252691;269243;222;30524001;15650;OK;OK;OK;;;;4;2018-08-01 14:21:40.027;2018-08-01 14:20:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253248;1;16;252690;264392;222;30195266;;NCM [84713012-2] N�O PARAMETRIZADO PARA OPERA��O [100 - Venda] - FINALIDADE [Consumo] - GRUPO TRIBUT�RIO [OPERA��O � N�O CONTRIBUINTE].;OK;NCM [84713012-2] N�O PARAMETRIZADO PARA OPERA��O [100 - Venda] - FINALIDADE [Consumo] - GRUPO TRIBUT�RIO [OPERA��O � N�O CONTRIBUINTE].;;;;5;2018-08-01 14:21:37.923;2018-08-01 14:20:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253247;1;16;252689;269242;222;30498778;15649;OK;OK;OK;;;;4;2018-08-01 14:21:35.830;2018-08-01 14:20:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253246;1;16;252688;269241;222;30523995;15648;OK;OK;OK;;;;4;2018-08-01 14:21:28.563;2018-08-01 14:20:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253245;1;24;252687;269240;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 14:16:23.647;2018-08-01 14:15:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253244;1;24;252686;269239;26;13189521;;PRODUTO [TCDS1022] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDS1022] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 14:16:19.183;2018-08-01 14:15:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253243;1;19;252685;269238;222;30523621;15647;OK;OK;OK;;;;4;2018-08-01 14:11:36.110;2018-08-01 14:10:28.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253242;1;16;252684;269236;222;30496714;15646;OK;OK;OK;;;;4;2018-08-01 14:01:39.940;2018-08-01 14:00:28.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253241;1;24;252683;269237;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 14:01:20.877;2018-08-01 14:00:28.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253240;1;16;252682;269235;222;30523430;15645;OK;OK;OK;;;;4;2018-08-01 13:51:31.730;2018-08-01 13:50:28.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253239;1;24;252681;269234;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 13:46:19.000;2018-08-01 13:45:28.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253238;1;34;252680;269233;222;30523060;15644;OK;OK;OK;;;;4;2018-08-01 13:41:28.563;2018-08-01 13:40:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253237;1;24;252679;269232;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 13:31:21.743;2018-08-01 13:30:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253236;1;34;252678;269231;222;30522870;15643;OK;OK;OK;;;;4;2018-08-01 13:26:30.453;2018-08-01 13:25:28.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253235;1;38;252677;269230;222;30522873;15642;OK;OK;OK;;;;4;2018-08-01 13:26:28.940;2018-08-01 13:25:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253234;1;34;252676;269229;222;30522871;15641;OK;OK;OK;;;;4;2018-08-01 13:26:26.707;2018-08-01 13:25:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253233;1;13;252675;269227;29;30521578;177905;OK;OK;OK;;;;4;2018-08-01 13:26:23.727;2018-08-01 13:25:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253232;1;24;252674;269226;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 13:16:20.277;2018-08-01 13:15:28.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253231;1;19;252673;269224;222;30495790;15640;OK;OK;OK;;;;4;2018-08-01 13:06:25.607;2018-08-01 13:05:26.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253230;1;24;252672;269225;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 13:01:21.940;2018-08-01 13:00:26.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253229;1;24;252671;269223;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 12:46:22.930;2018-08-01 12:45:26.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253228;1;38;252670;269222;222;30522134;15639;OK;OK;OK;;;;4;2018-08-01 12:41:42.197;2018-08-01 12:41:26.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253227;1;13;252669;269221;29;30521277;177904;OK;OK;OK;;;;4;2018-08-01 12:36:29.027;2018-08-01 12:35:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253226;1;24;252668;269220;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 12:31:27.197;2018-08-01 12:30:25.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253225;1;24;252667;NULL;29;13180235;;;;;;;;10;2018-08-01 12:31:25.760;NULL;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;1;0;NULL;NULL;0
253224;1;34;252666;269217;222;30521767;15638;OK;OK;OK;;;;4;2018-08-01 12:21:53.383;2018-08-01 12:21:26.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253223;1;19;252665;269216;222;30521580;15637;OK;OK;OK;;;;4;2018-08-01 12:21:50.573;2018-08-01 12:21:26.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253222;1;16;252664;269215;222;30521765;15636;OK;OK;OK;;;;4;2018-08-01 12:21:47.703;2018-08-01 12:21:26.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253221;1;13;252663;269214;29;30390787;177903;OK;OK;OK;;;;4;2018-08-01 12:21:45.287;2018-08-01 12:21:25.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253220;1;24;252662;269218;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 12:16:44.283;2018-08-01 12:16:26.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253219;1;24;252661;269213;29;13180235;177902;OK;OK;OK;;;;4;2018-08-01 12:16:28.623;2018-08-01 12:15:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253218;1;32;252660;269212;222;30521579;15635;OK;OK;OK;;;;4;2018-08-01 12:11:43.517;2018-08-01 12:11:26.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253217;1;13;252659;269211;29;30505625;177900;OK;OK;OK;;;;4;2018-08-01 12:11:41.660;2018-08-01 12:11:26.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253216;1;38;252658;269210;222;30518431;15634;OK;OK;OK;;;;4;2018-08-01 12:11:40.083;2018-08-01 12:11:25.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253215;1;13;252657;269209;29;30505860;177899;OK;OK;OK;;;;4;2018-08-01 12:11:37.510;2018-08-01 12:10:25.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253214;1;18;252656;269207;222;30521391;15633;OK;OK;OK;;;;4;2018-08-01 12:06:36.577;2018-08-01 12:06:25.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253213;1;18;252655;269206;222;30521390;15632;OK;OK;OK;;;;4;2018-08-01 12:06:34.020;2018-08-01 12:05:26.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253212;1;32;252654;269205;222;30521389;15631;OK;OK;OK;;;;4;2018-08-01 12:06:30.477;2018-08-01 12:05:26.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253211;1;24;252653;269208;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 12:01:20.133;2018-08-01 12:00:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253210;1;13;252652;269204;29;30503293;177897;OK;OK;OK;;;;4;2018-08-01 11:51:32.163;2018-08-01 11:50:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253209;1;24;252651;269203;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 11:46:21.247;2018-08-01 11:45:23.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253208;1;16;252650;269202;222;30521014;15630;OK;OK;OK;;;;4;2018-08-01 11:41:40.320;2018-08-01 11:41:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253207;1;19;252649;269201;222;30520647;15629;OK;OK;OK;;;;4;2018-08-01 11:41:38.480;2018-08-01 11:41:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253206;1;24;252648;269200;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 11:31:18.560;2018-08-01 11:30:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253205;1;32;252647;269199;222;30520645;15628;OK;OK;OK;;;;4;2018-08-01 11:21:56.883;2018-08-01 11:21:22.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253204;1;34;252646;269198;222;30520646;15627;OK;OK;OK;;;;4;2018-08-01 11:21:55.523;2018-08-01 11:21:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253203;1;24;252645;269197;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 11:16:24.953;2018-08-01 11:15:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253202;1;19;252644;269196;222;30503076;15626;OK;OK;OK;;;;4;2018-08-01 11:11:43.093;2018-08-01 11:11:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253201;1;19;252643;269195;222;30520084;15625;OK;OK;OK;;;;4;2018-08-01 11:11:41.283;2018-08-01 11:11:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253200;1;16;252642;269193;222;30520281;15624;OK;OK;OK;;;;4;2018-08-01 11:06:26.670;2018-08-01 11:05:16.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253199;1;24;252641;269194;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 11:01:20.360;2018-08-01 11:00:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253198;1;13;252640;269192;29;30387452;177890;OK;OK;OK;;;;4;2018-08-01 10:51:45.420;2018-08-01 10:51:15.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253197;1;19;252639;269191;222;30519909;15623;OK;OK;OK;;;;4;2018-08-01 10:51:42.860;2018-08-01 10:51:15.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253196;1;13;252638;269190;29;30482246;177889;OK;OK;OK;;;;4;2018-08-01 10:51:40.270;2018-08-01 10:51:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253195;1;24;252637;269189;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 10:46:20.827;2018-08-01 10:45:13.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253194;1;38;252636;269188;222;30519911;15622;OK;OK;OK;;;;4;2018-08-01 10:41:35.937;2018-08-01 10:41:13.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253193;1;24;252635;269187;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 10:31:23.230;2018-08-01 10:30:13.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253192;1;32;252634;269186;222;30519538;15621;OK;OK;OK;;;;4;2018-08-01 10:21:42.690;2018-08-01 10:21:13.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253191;1;16;252633;269185;222;30519539;15620;OK;OK;OK;;;;4;2018-08-01 10:21:39.927;2018-08-01 10:21:13.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253190;1;16;252632;269184;222;30519540;15619;OK;OK;OK;;;;4;2018-08-01 10:21:37.993;2018-08-01 10:21:13.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253189;1;24;252631;269183;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 10:16:19.003;2018-08-01 10:15:12.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253188;1;16;252630;269182;222;30519166;15618;OK;OK;OK;;;;4;2018-08-01 10:11:36.877;2018-08-01 10:11:12.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253187;1;16;252629;269181;222;30519167;15617;OK;OK;OK;;;;4;2018-08-01 10:06:30.413;2018-08-01 10:06:12.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253186;1;24;252628;269180;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 10:01:28.220;2018-08-01 10:01:12.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253185;1;16;252627;269179;222;30480266;15616;OK;OK;OK;;;;4;2018-08-01 09:51:39.753;2018-08-01 09:51:11.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253184;1;19;252626;269178;222;30518990;15615;OK;OK;OK;;;;4;2018-08-01 09:51:38.133;2018-08-01 09:51:11.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253183;1;24;252625;269177;29;13200939;;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;OK;PRODUTO [TCDLN0015] BLOQUEADO PARA VENDA.;;;;5;2018-08-01 09:46:23.323;2018-08-01 09:46:12.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253182;1;32;252624;269176;222;30518426;15614;OK;OK;OK;;;;4;2018-08-01 09:21:43.583;2018-08-01 09:21:10.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253181;1;38;252623;269175;222;30518432;15613;OK;OK;OK;;;;4;2018-08-01 09:21:42.413;2018-08-01 09:21:10.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253180;1;32;252622;269174;222;30518428;15612;OK;OK;OK;;;;4;2018-08-01 09:21:41.243;2018-08-01 09:21:10.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253179;1;19;252621;269173;222;30518430;15611;OK;OK;OK;;;;4;2018-08-01 09:21:39.823;2018-08-01 09:21:10.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253178;1;19;252620;269172;222;30505872;15610;OK;OK;OK;;;;4;2018-08-01 08:51:33.747;2018-08-01 08:51:07.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253177;1;38;252619;269171;222;30473927;15609;OK;OK;OK;;;;4;2018-08-01 08:41:39.260;2018-08-01 08:41:07.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253176;1;38;252618;269169;222;30495235;15608;OK;OK;OK;;;;4;2018-08-01 08:31:53.540;2018-08-01 08:31:07.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253175;1;38;252617;269168;222;30475813;15607;OK;OK;OK;;;;4;2018-08-01 08:31:50.797;2018-08-01 08:31:07.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253174;1;24;252616;NULL;29;13201799;;;;;;;;10;2018-08-01 08:31:17.287;NULL;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;1;0;NULL;NULL;0
253173;1;16;252615;269101;222;30506794;15606;OK;OK;OK;;;;4;2018-08-01 08:27:24.330;2018-08-01 08:27:08.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253172;1;19;252614;269110;222;30506983;15605;OK;OK;OK;;;;4;2018-08-01 08:27:18.607;2018-08-01 08:27:08.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253171;1;16;252613;269100;222;30506793;15604;OK;OK;OK;;;;4;2018-08-01 08:27:16.843;2018-08-01 08:27:08.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253170;1;34;252612;269151;222;30494495;15603;OK;OK;OK;;;;4;2018-08-01 08:27:11.977;2018-08-01 08:27:08.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253169;1;38;252611;269140;82;30512996;2071;OK;OK;OK;;;;4;2018-08-01 08:27:09.840;2018-08-01 08:27:08.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253168;1;34;252610;269104;222;30506804;15602;OK;OK;OK;;;;4;2018-08-01 08:27:08.777;2018-08-01 08:26:08.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253167;1;34;252609;269150;222;30465874;15601;OK;OK;OK;;;;4;2018-08-01 08:27:06.923;2018-08-01 08:26:08.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253166;1;38;252608;269164;222;30499350;15600;OK;OK;OK;;;;4;2018-08-01 08:27:05.190;2018-08-01 08:26:08.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253165;1;34;252607;269099;222;30506422;15599;OK;OK;OK;;;;4;2018-08-01 08:27:04.003;2018-08-01 08:26:08.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253164;1;16;252606;269167;222;30517335;15598;OK;OK;OK;;;;4;2018-08-01 08:27:02.303;2018-08-01 08:26:08.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253163;1;18;252605;269161;222;30515697;15597;OK;OK;OK;;;;4;2018-08-01 08:27:00.977;2018-08-01 08:26:08.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253162;1;34;252604;269118;222;30508282;15596;OK;OK;OK;;;;4;2018-08-01 08:26:59.277;2018-08-01 08:26:08.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253161;1;38;252603;269163;222;30501971;15595;OK;OK;OK;;;;4;2018-08-01 08:26:58.060;2018-08-01 08:26:07.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253160;1;34;252602;269149;222;30479340;15594;OK;OK;OK;;;;4;2018-08-01 08:26:56.720;2018-08-01 08:26:07.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253159;1;18;252601;269124;222;30509197;15593;OK;OK;OK;;;;4;2018-08-01 08:26:55.113;2018-08-01 08:26:07.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253158;1;43;252600;269112;222;30507535;15592;OK;OK;OK;;;;4;2018-08-01 08:26:53.850;2018-08-01 08:26:07.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253157;1;34;252599;269148;222;30492618;15591;OK;OK;OK;;;;4;2018-08-01 08:26:52.430;2018-08-01 08:26:07.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253156;1;34;252598;269147;222;30478036;15590;OK;OK;OK;;;;4;2018-08-01 08:26:51.180;2018-08-01 08:26:07.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253155;1;34;252597;269146;222;30478412;15589;OK;OK;OK;;;;4;2018-08-01 08:26:49.433;2018-08-01 08:26:06.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253154;1;38;252596;269153;222;30514070;15588;OK;OK;OK;;;;4;2018-08-01 08:26:48.403;2018-08-01 08:26:06.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
253153;1;16;252595;269128;222;30510111;15587;OK;OK;OK;;;;4;2018-08-01 08:26:46.983;2018-08-01 08:26:06.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
